model_id,model_make_id,model_name,model_trim,model_year,model_body_style,model_engine_position,model_engine_cc,model_engine_num_cyl,model_engine_type,mode_engine_valves_per_cyl,model_engine_power_ps,model_engine_power_rpm,model_engine_torque_nm,model_engine_torque_rpm,model_engine_bore_mm,model_engine_stroke_mm,model_engine_compression,model_engine_fuel,model_top_speed_kph,model_0_to_100_kph,model_drive,model_transmission_type,model_seats,model_doors,model_weight_kg,model_length_mm,model_width_mm,model_height_mm,model_wheelbase,model_lkm_hwy,model_lkm_mixed,model_lkm_city,model_fuel_cap_l,model_sold_in_us,model_co2,model_make_display
14417,ford,Bantam,1.3i XL,2007,Pickup,Front,1296,4,in-line,2,75,,110,2500,74,75.5,10.2:1,Gasoline,158,12.9,Front,Manual,2,2,1014,4280,1640,1470,2670,,8.8,,54,0,,Ford
14418,ford,Focus,1.6 Automatic,2004,,Front,1596,4,in-line,4,131,5500,175,4000,79,81.4,11.0:1,,180,11.9,Front,Automatic,5,5,1298,4350,1850,1450,2610,5.5,6.7,8.7,59,1,,Ford
14419,ford,Granada,2.8 MK III Station Wagon,1981,Station Wagon,Front,2790,6,in-line,,150,5700,216,4000,93,68.5,,Gasoline,,,Rear,Manual,5,,1425,4890,1820,1430,2780,,,,,1,,Ford
14420,ford,Crown Victoria,4.9,1984,Sedan,Front,4942,8,in-line,,145,3600,338,1600,101.7,76.2,,Gasoline,,,Rear,Automatic,5,4,1690,5320,1980,1390,2910,,,,,1,,Ford
14421,ford,Focus,ST,2007,,Front,2522,5,in-line,4,225,6000,320,1600,83,93.2,9.0:1,Gasoline - Premium,241,6.8,Front,Manual,5,5-Mar,1392,4370,1850,1450,2650,,9.5,,55,1,,Ford
14422,ford,Shelby GT 500,Convertible,2008,Convertible,Front,5409,8,V,4,507,6000,651,4500,,,8.4:1,Gasoline,,,Front,Manual,4,3,1116,4770,1890,1390,2730,,6.1,,61,1,,Ford
14423,ford,Escape,Hybrid,2006,SUV,Front,2259,4,in-line,,135,6000,168,4250,87.4,94,12.3:1,Gasoline / Electric Hybrid,,,Front,Automatic,5,5,1715,4450,1790,1780,2630,7.6,11.8,6.5,57,1,,Ford
14424,ford,Puma,,2000,Coupe,Front,1387,4,in-line,4,90,5600,125,4500,76,76.5,,Gasoline,,,Front,Manual,4,2,1010,3990,1680,1350,2450,,,,42,0,,Ford
14425,ford,Falcon,4.1,1976,Sedan,Front,4092,6,in-line,,155,4000,325,1600,93.5,99.3,9.3:1,Gasoline,,,Rear,,5,4,1380,4870,1910,1420,2830,,,,45,0,,Ford
14426,ford,Shelby GT 500,,2009,Coupe,Front,5408,8,V,4,500,6000,480,4500,,,8.4:1,Gasoline,,,Rear,Manual,4,2,1116,4770,1890,1390,2730,,6.1,,61,1,,Ford
14427,ford,Capri,III 1.6,1986,Coupe,Front,1591,4,in-line,,73,5300,119,2700,87.7,66,9.2:1,Gasoline,,,Rear,Manual,4,2,1010,4380,1710,1370,2570,,,,58,1,,Ford
14428,ford,Mustang,Boss 351,1971,Coupe,Front,5752,8,V,2,335,5400,503,4000,101.6,88.9,,,,,Rear,Manual,4,2,1615,4820,1890,1280,2780,,,,75,1,,Ford
14429,ford,Econoline,,1999,Van,Front,4195,6,in-line,,200,4700,338,2700,,,,Gasoline,,,Rear,,,,2325,5390,2020,2060,3510,,,,,1,,Ford
14430,ford,Mondeo,2.0 Turbodiesel,2001,Station Wagon,Front,1981,4,in-line,,124,4000,183,1900,86,86,19.5:1,,180,13.1,Front,Manual,5,5,1410,4740,1820,1470,2760,,,,56,0,,Ford
14431,ford,Focus,2.0 Si Hatch,2007,,Front,1998,4,in-line,4,145,6000,185,4500,87.5,83.1,10.8:1,Gasoline,206,9.2,Front,Manual,5,5,1282,4350,2000,1450,2650,,7.1,,55,1,,Ford
14432,ford,GT,Coupe,2006,Coupe,Front,5408,8,V,,558,6500,678,3750,,,,,,,Rear,,2,2,1584,4650,1960,1130,2720,11.2,14.7,18.1,66,1,,Ford
14433,ford,Focus,C-Max 1.6 TDCi Ambiente,2009,,Front,1560,4,in-line,4,90,3800,215,1850,73,88,18.3:1,Diesel,174,13.4,Front,Manual,5,5,1362,4340,1830,1610,2650,,4.8,,53,1,,Ford
14434,ford,Focus,1.4 Ambiente,2007,,Front,1388,4,in-line,4,80,5000,124,3500,76,76.5,11.0:1,Gasoline - Premium,171,15.2,Front,Manual,5,5-Mar,1150,4300,1710,1490,2620,,6.7,,55,1,,Ford
14435,ford,Capri,1600 LS,1981,Coupe,Front,1593,4,in-line,,71,,117,2700,87.7,66,9.2:1,,164,,Rear,Manual,4,2,1010,4450,1710,1330,2570,,,,58,1,,Ford
14436,ford,Mustang,,1986,Coupe,Front,2294,4,in-line,,89,4800,161,2800,96,79.5,9.0:1,Gasoline,,,Rear,Manual,4,2,1185,4560,1720,1320,2560,,,,,1,,Ford
14437,ford,Custom,,1950,,Front,3917,8,V,2,101,3600,,,,,,Gasoline,,,Rear,Manual,,,,5010,1860,,2900,,,,,1,,Ford
14438,ford,Escort,2,1972,Coupe,Front,1993,4,in-line,,101,5700,146,3750,90.8,77,9.2:1,Gasoline,,,Rear,Manual,5,2,900,3990,1580,1360,2400,,,,40,1,,Ford
14439,ford,Granada,2.0i,1989,,Front,1998,4,in-line,,127,5500,174,2500,86.1,86,10.3:1,,,,Rear,Manual,5,,1265,4760,1770,1460,2770,,,,116,1,,Ford
14440,ford,Fiesta,1.6 Ambiente,2006,Hatchback,Front,1596,4,in-line,4,100,6000,146,4000,79,81.4,11.0:1,Gasoline - Premium,184,10.6,Front,,5,3,1110,3920,1690,1440,2490,,6.6,,45,0,,Ford
14441,ford,Fusion,1.25 Ambiente,2006,Sedan,Front,1242,4,in-line,4,75,5200,110,4000,,,10.0:1,Gasoline - Premium,154,15.5,Front,Manual,5,4,1145,4020,1730,1500,2490,,6.5,,45,1,,Ford
14442,ford,C-MAX,2,2004,Minivan,Front,1998,4,in-line,4,155,6000,197,4500,87.5,83.1,10.8:1,Gasoline,,,Front,Manual,5,5,1422,4340,1830,1600,2650,,,,59,0,,Ford
14443,ford,Mondeo,3.0 V6 Trend,2007,Station Wagon,Front,2967,6,V,4,204,6000,280,4900,89,79.5,10.0:1,Gasoline - Premium,232,8.1,Front,,5,5,1464,4740,1820,1420,2760,,10.5,,59,0,,Ford
14444,ford,Zodiac,,1964,,Front,2553,6,in-line,2,109,4750,191,2900,82.6,79.5,,Gasoline,161,,Rear,Manual,5,4,1270,4650,1770,1450,2780,,,,45,1,,Ford
14445,ford,Crestline,,1953,,Front,3929,8,V,2,110,4500,,,,,,Gasoline,,,Rear,Manual,,,1480,5030,1890,,2940,,,,,1,,Ford
14446,ford,C-MAX,1.6 Ti-VCT Ambiente,2007,Minivan,Front,1596,4,in-line,4,116,6000,155,4150,79,81.4,11.0:1,Gasoline - Premium,186,11.9,Front,Manual,5,5,1452,4340,1830,1610,2650,,6.6,,53,0,,Ford
14447,ford,Fusion,,2002,Sedan,Front,1398,4,in-line,4,80,5500,124,3500,76,76.5,11.0:1,Gasoline,163,13.7,Front,Manual,5,4,1150,4030,1710,1510,2500,,,,45,1,,Ford
14448,ford,Focus,2.0 Viva,2004,,Front,1983,4,in-line,4,136,5500,178,4500,84.8,88,10.0:1,Gasoline - Premium,201,,Front,Manual,5,3,1218,4300,1710,1490,2490,,8.6,,55,1,,Ford
14449,ford,Fiesta,1.1,1976,Hatchback,Front,1117,4,in-line,,53,5700,80,3000,74,65,,Gasoline,,,Front,Manual,5,3,730,3570,1570,1320,2290,,,,34,1,,Ford
14450,ford,Mustang,GTR,2004,Coupe,Front,4995,8,V,4,441,7000,544,5500,,,,Gasoline,,,Rear,Manual,4,2,,,1860,,,,,,,1,,Ford
14451,ford,Falcon,GT,1997,Sedan,Front,5766,8,V,,305,5400,515,3400,101.6,88.9,11.0:1,,190,,Rear,Manual,5,4,1674,4940,1890,1400,2830,,,,62,0,,Ford
14452,ford,Fiesta,1.6 TDCi Viva X,2007,Hatchback,Front,1558,4,in-line,4,90,4000,204,1750,73,88,18.3:1,Diesel,180,11.9,Front,Manual,5,3,1145,3920,1690,1440,2490,,4.5,,45,0,,Ford
14453,ford,Fairlane,6.4,1967,,Front,6392,8,in-line,,205,4800,,,,,,Gasoline,,,Rear,,4,2,1458,5110,1900,1490,2960,,,,125,1,,Ford
14454,ford,Mustang,,1966,Coupe,Front,6385,8,V,,324,5500,85,,102.9,96,,Gasoline,,,Rear,Automatic,4,2,1179,4670,1820,1440,2750,,,,45,1,,Ford
14455,ford,Probe,GT,1992,Coupe,Front,2497,6,V,,,,,,84.6,74,9.2:1,,227,,Front,Manual,4,2,1277,4550,1780,1320,2620,,,,58,1,,Ford
14456,ford,Mustang,Convertible,1994,Convertible,Front,4940,8,V,,215,4000,,,,,,Gasoline,,,Rear,Manual,4,2,1470,4660,1860,1360,2580,,,,,1,,Ford
14457,ford,Cortina,,1966,,Front,1198,4,in-line,,,,,,,,,Gasoline,,,Rear,,5,5,,4280,1590,1450,2500,,,,68,1,,Ford
14458,ford,Maverick,2.0i Highclass,2008,,Front,1988,4,in-line,4,124,5300,175,4500,84.8,88,10.0:1,Gasoline - Premium,166,12,4WD,Manual,5,5,1515,4420,1830,1780,2630,,9.8,,62,0,,Ford
14459,ford,Granada,MK III,1983,,Front,1593,4,in-line,,75,5500,119,3200,81,77.6,,Gasoline,,,Rear,Manual,5,,1235,4780,1810,1430,2780,,,,,1,,Ford
14460,ford,Freestyle,Limited 4WD,2006,Crossover,Front,2983,6,V,,206,5750,281,4500,,,,,,,4WD,,6,5,1715,5080,1900,1680,2870,9.8,11.2,12.4,72,1,,Ford
14461,ford,Escort,RS 2000,1973,Coupe,Front,1993,4,in-line,2,97,5700,148,3750,90.8,77,9.0:1,Gasoline,177,,Rear,Manual,5,2,914,3980,1570,1400,2410,,,,40,1,,Ford
14462,ford,Sierra,2.0i Twin Cam Station Wagon Ghia,1993,Station Wagon,Front,1998,4,in-line,,120,5500,167,2500,86,86,10.3:1,,187,10.7,Rear,Manual,5,5,1176,4520,1730,1370,2610,,,,60,0,,Ford
14463,ford,Contour,SVT,1999,Sedan,Front,2544,6,V,4,203,6700,224,5625,82.4,79.5,10.0:1,Gasoline,,,Front,Manual,5,4,1392,4680,1760,1390,2760,,,,56,1,,Ford
14464,ford,LTD,,1976,,Front,5762,8,in-line,,,,515,3200,,,,Gasoline,,,Rear,Automatic,,,1880,5180,1910,1410,3080,,,,,1,,Ford
14465,ford,Edge,,2007,Crossover,Front,3500,6,V,,269,6250,339,4500,91.4,86.4,10.3:1,Gasoline,,,Front,Automatic,5,5,,4720,1930,1710,2830,,,,,1,,Ford
14466,ford,Mondeo,2.2 TDCi Ambiente,2005,Station Wagon,Front,2198,4,in-line,4,156,3500,367,1800,86,94.6,17.5:1,Diesel,220,8.7,Front,Manual,5,5,1478,4740,1940,1440,2650,,6.1,,58,0,,Ford
14467,ford,Escort,Wagon,1988,Station Wagon,Front,1392,4,in-line,2,76,,109,4000,77,74,9.5:1,Gasoline,,,Front,Manual,5,4,,4090,1650,1400,2410,,,,54,1,,Ford
14468,ford,17,M 1.8,1968,,Front,1812,6,in-line,,82,5100,132,3000,,,,Gasoline,,,Rear,,5,2,1120,4730,1760,1480,2710,,,,40,1,,Ford
14469,ford,Zephyr,,1966,,Front,1703,4,in-line,2,73,4800,128,3000,82.6,79.5,7.8:1,Gasoline,,,Rear,,5,4,1146,4590,1760,1460,2730,,,,45,1,,Ford
14470,ford,Ranger,,1997,Pickup,Front,2507,4,in-line,,120,5000,198,3000,,,,Gasoline,,,Rear,,4,,1395,4770,1770,1650,2840,,,,,1,,Ford
14471,ford,Five Hundred,CVT AWD,2004,Sedan,Front,2967,6,V,4,200,5500,281,4500,89,79.5,,Gasoline,,,AWD,Automatic,5,4,1730,5110,1880,1530,2760,,,,72,1,,Ford
14472,ford,Mondeo,2.0 TDCi Ambiente,2005,Station Wagon,Front,1998,4,in-line,4,130,3800,331,1800,86,86,,Diesel,208,9.8,Front,,5,5,1505,4740,1820,1420,2870,,5.8,,59,0,,Ford
14473,ford,C-MAX,1.6,2004,Minivan,Front,1596,4,in-line,4,116,6000,160,,79,81.4,,Gasoline,,,Front,Manual,5,5,1374,4340,1830,1600,2650,,,,,0,,Ford
14474,ford,Capri,II 2.0,1974,Coupe,Rear,1993,4,in-line,,98,5700,151,3500,,,,Gasoline,,,Rear,Manual,2,2,1032,4300,1710,1370,2570,,,,,1,,Ford
14475,ford,Mondeo,3.0 V6 Trend,2006,Station Wagon,Front,2967,6,V,4,204,6000,281,4900,89,79.5,,Gasoline - Premium,247,7.9,Front,,5,5,1458,4740,1820,1420,2760,,10.3,,59,0,,Ford
14476,ford,Escape,,2003,SUV,Front,1988,4,in-line,4,130,5500,162,4500,84.8,88,10.0:1,Gasoline,,,4WD,Manual,5,5,1476,4400,1790,1760,2630,,,,59,1,,Ford
14477,ford,Fairlane,3.9,1991,,Front,3948,6,in-line,,189,4250,338,3500,,,,Gasoline,,,Rear,Automatic,5,,1595,5230,1860,1430,2930,,,,,1,,Ford
14478,ford,Mondeo,2.0 Turnier Ambiente,2006,Station Wagon,Front,1999,4,in-line,4,145,6000,191,4500,87.5,83.1,,Gasoline - Premium,210,10.2,Front,Manual,5,5,1437,4810,1820,1430,2760,,8.1,,59,0,,Ford
14479,ford,12 M,,1953,,Front,1171,4,in-line,2,38,4250,,,,,,Gasoline,,,Rear,Manual,5,,,4070,1590,1560,2500,,,,,1,,Ford
14480,ford,E-150,Wagon Chateau,2007,Van,Front,4605,8,V,2,229,4800,388,3500,90,90,,Gasoline,,,,Automatic,7,4,,5390,2020,2060,3510,13.1,14.7,16.8,132,1,,Ford
14481,ford,Explorer,Sport Track,2002,SUV,Front,4016,6,V,2,213,5250,321,3000,100.4,84.4,9.7:1,Gasoline,,,4WD,Manual,5,5,1939,5240,1830,1790,3070,11.8,11.8,15.7,85,1,,Ford
14482,ford,F-150,SuperCab 4x4,2009,Pickup,Front,5408,8,V,3,314,5000,495,3500,,,,,,,4WD,Automatic,6,4,966,5590,2010,1940,3370,13.1,15.7,16.8,98,1,,Ford
14483,ford,Scorpio,2.3,1996,,Front,2295,4,in-line,4,147,5600,202,4500,,,,Gasoline,,,Rear,Manual,5,,1440,4830,1880,1450,,,,,,0,,Ford
14484,ford,Explorer,Limited 4.0L,2009,SUV,Front,4007,6,V,2,213,5100,344,3700,,,10.8:1,Gasoline,,,Rear,Automatic,7,5,966,4920,1880,1830,2890,11.8,7.1,16.8,85,1,,Ford
14485,ford,Focus,Clipper,2000,Sedan,Front,1388,4,in-line,4,74,5300,125,3500,76,76.5,11.0:1,Gasoline,,,Front,Manual,5,4,1190,4450,1710,1490,2620,,,,55,1,,Ford
14486,ford,Taunus,17 M,1960,,Front,1498,4,in-line,2,54,4250,111,2400,82.6,79.5,7.8:1,Gasoline,,,Rear,,,4,966,4460,1680,1460,2640,,,,50,1,,Ford
14487,ford,Five Hundred,CVT,2004,Sedan,Front,2966,6,V,4,203,5650,266,4500,89.1,79.5,10.0:1,,,,Front,Automatic,5,4,1580,5110,1880,1530,3010,,,,72,1,,Ford
14488,ford,Limited,Wagon,1978,Station Wagon,Front,4947,8,V,,,,,,,,,Gasoline,,,Rear,Automatic,5,5,1750,5470,2020,1450,2910,,,,,1,,Ford
14489,ford,Focus,2.0 SE Coupe,2008,Coupe,Front,1999,4,in-line,4,143,6000,184,4250,87.5,83.1,10.8:1,Gasoline - Premium,,,Rear,Manual,5,3,1107,4450,2000,1490,2620,6.7,5.3,9.8,51,1,,Ford
14490,ford,Fusion,V6 SE 4WD,2009,Sedan,Front,2966,6,V,4,224,6250,278,4800,87.5,83.1,10.0:1,Gasoline,,,4WD,Automatic,5,4,966,4840,1840,1460,2730,9.4,11.8,13.8,66,1,,Ford
14491,ford,Cortina,,1961,,Front,1198,4,in-line,,50,,,,,,,Gasoline,,,Rear,,,,,4280,1590,1450,2500,,,,,1,,Ford
14492,ford,Mondeo,2.0 TDDi Ambiente,2007,Sedan,Front,1998,4,in-line,4,90,4000,245,1900,,,20.0:1,Diesel,175,12.8,Front,Manual,5,4,1472,4740,1820,1420,2760,,5.8,,59,0,,Ford
14493,ford,Fairlane,4.9,1994,,Front,4942,8,in-line,,225,4500,388,3000,101.6,76.2,,Gasoline,,,Rear,Manual,,,1670,5230,1860,1420,2930,,,,,1,,Ford
14494,ford,Escort,1.8 D Wagon,1989,Station Wagon,Front,1700,4,in-line,,60,4800,109,2500,82.6,82,9.0:1,Diesel,,,Front,,5,5,,4030,1650,1400,2410,,,,45,1,,Ford
14495,ford,F-650,,2007,Pickup,Front,5999,8,V,,,,,,,,,Diesel,,,Rear,Manual,6,,,,,,4250,,,,,1,,Ford
14496,ford,Fiesta,1400 Ghia,1989,,Front,1392,4,in-line,,76,,109,4000,77,74,9.5:1,,158,,Front,Manual,5,,890,3750,1640,1330,2540,,,,,0,,Ford
14497,ford,Ranger,,2002,Pickup,Front,2300,4,in-line,,130,6000,207,,,,,Gasoline,,,4WD,Manual,2,,1720,4770,1770,1660,3010,,,,55,1,,Ford
14498,ford,Fusion,1.4 Ambiente,2006,Sedan,Front,1388,4,in-line,4,80,5700,124,3500,76,76.5,11.0:1,Gasoline - Premium,163,14,Front,Manual,5,4,1145,4020,1730,1500,2490,,6.7,,45,1,,Ford
14499,ford,Falcon,,1960,,Front,,,,,,,,,,,,,,,Rear,,,,1120,4610,1790,1390,2710,,,,,1,,Ford
14500,ford,Explorer,AWD XLT 4.0L,2009,SUV,Front,4009,6,V,2,214,5100,344,3700,,,9.4:1,Gasoline,,,4WD,Automatic,5,5,966,4920,1880,1830,2890,12.4,7.1,18.1,85,1,,Ford
14501,ford,Bantam,1.8 Di,2005,Pickup,Front,1753,,,2,60,4550,106,2500,82.5,82,21.5:1,Gasoline,,,Front,Manual,2,2,1118,,,,2730,,,,54,0,,Ford
14502,ford,F-250,7.3 D,1997,Pickup,Front,7275,8,in-line,,235,2700,677,1600,,,,Diesel,,,4WD,Automatic,,,2410,5760,2040,1940,3490,,,,,1,,Ford
14503,ford,Mondeo,Estate,2001,,Front,1998,4,in-line,4,146,5750,190,,87.4,83.1,10.8:1,,210,,Front,Manual,5,,1298,4810,1820,1450,2760,,,,55,0,,Ford
14504,ford,Granada,4.1,1978,,Front,4092,6,in-line,,97,3200,284,1400,,,,Gasoline,,,Rear,,5,,1500,5030,1890,1360,2800,,,,,1,,Ford
14505,ford,Fiesta,,1976,Hatchback,Front,957,4,in-line,,40,5500,64,2700,74,55.7,8.3:1,Gasoline,,,Front,Manual,,3,715,3570,1570,1370,2300,,,,34,1,,Ford
14506,ford,Laser,,1993,,Front,1598,4,in-line,4,87,6000,123,3100,,,,Gasoline,,,Front,Manual,5,,1005,4280,1700,1380,2510,,,,,0,,Ford
14507,ford,Freestyle,SE,2006,Crossover,Front,2983,6,V,,207,5750,281,4500,,,,,,,Front,,6,5,1715,5080,1900,1680,2870,8.7,10.2,11.8,72,1,,Ford
14508,ford,Ikon,1.6i Lx,2007,Sedan,Front,1597,4,in-line,2,95,5500,137,2500,,,,,,,Front,Manual,5,4,1715,4150,1640,1390,2490,,5.3,,48,0,,Ford
14509,ford,Meteor,,1983,Sedan,Front,1490,4,in-line,,73,5500,110,3000,,,,Gasoline,,,Front,Manual,5,4,885,4160,1640,1380,2370,,,,,0,,Ford
14510,ford,Focus,Turnier 2.0 TDCi Trend,2006,,Front,1996,4,in-line,4,136,4000,320,2000,85,88,18.0:1,Diesel,203,9.5,Front,Manual,5,5,1311,4460,1710,1540,2620,,5.6,,55,1,,Ford
14511,ford,Fiesta,1.4 Trend,2006,Hatchback,Front,1388,4,in-line,4,82,5500,128,3500,76,76.5,11.0:1,Gasoline,166,13.2,Front,Manual,5,3,1105,3920,1690,1440,2490,,6.4,,45,0,,Ford
14512,ford,Expedition,Eddie Bauer 5.4 4x4,2004,SUV,Front,5408,8,V,2,264,6000,475,,90,106,9.0:1,,,,4WD,Automatic,8,5,2572,5230,2010,1980,3030,13.8,15.7,18.1,106,1,,Ford
14513,ford,Fiesta,RS 1800,1992,Hatchback,Front,1796,4,in-line,4,130,6250,162,4500,80.6,88,10.0:1,,198,,Front,Manual,5,3,960,3750,1640,1330,2450,,,,42,0,,Ford
14514,ford,Taunus,1.6,1976,,Front,1593,4,in-line,,68,5200,115,2700,87.7,66,,Gasoline,,,Rear,Manual,,,1035,4350,1710,1330,2580,,,,,1,,Ford
14515,ford,Mustang,V6 Standard Convertible,2006,Convertible,Front,4015,6,V,2,213,5300,325,3500,100.5,84.4,8.5:1,Gasoline,,,Rear,,4,2,1715,4770,1890,1390,2730,8.4,10.7,12.4,61,1,,Ford
14516,ford,Sierra,,1990,,Front,1598,4,in-line,,75,4900,123,2900,,,,Gasoline,,,Rear,Manual,5,4,1015,4430,1700,1370,2620,,,,,0,,Ford
14517,ford,Thunderbird,Deluxe,2005,,Front,3932,8,V,4,284,6000,388,,86,85,10.8:1,,,,Rear,,2,2,1712,4740,1840,1330,2760,9.8,11.8,13.1,68,1,,Ford
14518,ford,Focus,1.8 16V,2008,Sedan,Front,1796,4,in-line,4,116,5500,160,4400,80.6,88,10.0:1,Gasoline - Premium,198,10.3,Front,Manual,5,4,1216,4390,1710,1490,2620,,7.5,,55,1,,Ford
14519,ford,Mustang,Convertible,2000,Convertible,Front,4603,8,V,,264,5250,406,4000,90.2,90,9.0:1,Gasoline,,,Rear,Manual,4,2,1480,4660,1860,1360,2580,,,,59,1,,Ford
14520,ford,Edge,Limited AWD,2009,Crossover,Front,3496,6,V,4,269,6250,339,4500,,,10.8:1,Gasoline,,,4WD,Automatic,5,5,1107,4720,1930,1710,2830,10.7,5.3,15.7,76,1,,Ford
14521,ford,Bronco II,,1983,SUV,Front,2934,6,in-line,,,,,,,,,Gasoline,,,,,,,1452,4030,1730,,2400,,,,,1,,Ford
14522,ford,Fairlane,500,1973,,Front,5766,8,V,,215,4600,427,2600,101.7,88.9,9.5:1,,,,Rear,Automatic,5,4,1615,5060,1900,1350,2950,,,,,1,,Ford
14523,ford,Taunus,,1942,,Front,1171,4,in-line,2,34,,,,,,,Gasoline,,,Rear,Manual,5,,830,4110,1490,1610,2390,,,,,1,,Ford
14524,ford,Mondeo,2.5,2009,Station Wagon,Front,2521,5,in-line,4,220,5000,320,1500,83,93.2,9.0:1,Gasoline - Premium,245,7.5,Front,Manual,5,5,1632,4780,1890,1510,2860,,9.3,,70,0,,Ford
14525,ford,F-150,Regular Cab,2007,Pickup,Front,4196,6,V,2,205,4350,353,3750,96.8,95,9.2:1,Gasoline,,,4WD,Automatic,3,5,2856,5370,2010,1870,3200,11.9,14,14.9,98,1,,Ford
14526,ford,Capri,2600 GT,1969,Coupe,Front,2548,6,V,,144,5500,221,3100,90,66.8,9.0:1,,190,,Rear,Manual,4,2,1044,4270,1650,1340,2570,,,,68,1,,Ford
14527,ford,Mustang,GT Deluxe Convertible,2006,Convertible,Front,4605,8,V,4,304,5750,434,4500,,,10.1:1,,,,Rear,,4,2,1715,4770,1890,1390,2730,9.4,11.8,13.8,61,1,,Ford
14528,ford,Thunderbird,,2001,,Front,3933,8,V,4,252,6000,388,4000,86.1,85.1,10.6:1,Gasoline,233,,Rear,Automatic,,2,1745,4740,1840,1330,2730,,,,59,1,,Ford
14529,ford,Focus,SE Sedan,2004,Sedan,Front,1983,4,in-line,4,132,6250,183,,85,88,9.6:1,,,,Front,,5,4,1182,4280,1710,1440,2840,7.3,8.3,9.2,50,1,,Ford
14530,ford,F-250,Single Cab,2007,Pickup,Front,4200,,,2,179,3800,500,2000,93,103,17.8:1,Diesel,,,Rear,Manual,2,2,2664,5760,1870,2040,3490,,,,144,1,,Ford
14531,ford,Shelby GR-1 Concept,Concept,2005,Coupe,Front,6392,10,V,4,613,6750,679,5500,93.1,94,10.8:1,Gasoline,,,Rear,Manual,2,2,1769,4420,1900,1170,2550,,,,132,0,,Ford
14532,ford,Prefect,,1958,,Front,1172,4,in-line,2,31,4500,71,2150,63.5,92.5,,Gasoline,,,Rear,Manual,5,,765,3850,1550,1500,2220,,,,,1,,Ford
14533,ford,Escort,ZX2 NR,2002,,Front,1998,4,in-line,,130,6000,178,,,,,,,,Front,Manual,4,5,1122,4460,,1330,2510,,,,55,1,,Ford
14534,ford,Focus,1.6 Ti-VCT Trend,2007,Sedan,Front,1596,4,in-line,4,115,6000,156,4150,79,81.4,,Gasoline - Premium,190,10.8,Front,Manual,5,4,1175,4300,1710,1490,2620,,6.4,,55,1,,Ford
14535,ford,Escort,Station Wagon,1980,Station Wagon,Front,939,4,in-line,,46,6000,60,4500,,,,Gasoline,,,Rear,Manual,5,4,910,4060,1570,1400,2410,,,,53,1,,Ford
14536,ford,Cougar,,2000,Coupe,Front,1988,4,in-line,4,131,5600,176,4000,84.9,87.9,,Gasoline,,,Front,Manual,,2,1330,4710,1770,1330,2710,,,,,0,,Ford
14537,ford,C-MAX,1.8 Trend,2007,Minivan,Front,1798,4,in-line,4,120,6000,166,4500,83,83.1,11.0:1,Gasoline - Premium,195,11.1,Front,Manual,5,5,1422,4340,1830,1610,2650,,7.2,,53,0,,Ford
14538,ford,Mustang,,1996,Coupe,Front,3797,6,V,2,145,4000,298,2750,96.8,86,,Gasoline,,,Rear,Manual,4,2,1390,4660,1860,1360,2580,,,,,1,,Ford
14539,ford,Sierra,XR 4i,1984,,Front,2792,6,V,,162,5700,216,4300,93.1,68.5,9.2:1,,,,Rear,Manual,5,,1180,4430,1730,1370,2610,,,,,0,,Ford
14540,ford,Mustang,,1978,Coupe,Front,2294,4,in-line,,88,4800,161,2800,,,,Gasoline,,,Rear,Manual,4,2,1185,4560,1720,1320,2560,,,,,1,,Ford
14541,ford,Focus,ZX4 S,2005,Sedan,Front,1998,4,in-line,4,138,6250,171,,85,88,,,,,Front,,5,4,1298,4460,1700,1450,2710,6.7,8.1,9.1,53,1,,Ford
14542,ford,Aerostar,,1995,Minivan,Front,2979,6,V,,136,4600,217,2800,,,,Gasoline,,,Rear,,,,1515,4450,1830,1860,3030,,,,,1,,Ford
14543,ford,Zodiac,,1957,,Front,2552,6,in-line,2,77,4400,187,2000,82.6,79.5,,Gasoline,,,Rear,,5,,1194,4600,1760,1590,2720,,,,,1,,Ford
14544,ford,Mustang,GT Deluxe Coupe,2008,Coupe,Front,4606,8,V,3,304,5750,434,4500,,,,,,,Rear,Manual,4,2,1110,4770,1890,1390,2730,10.2,13.1,15.7,61,1,,Ford
14545,ford,Ka,1.3 Collection,2008,Hatchback,Front,1296,4,in-line,2,,,106,3000,74,75.5,10.2:1,Gasoline,151,13.7,Front,Manual,4,3,887,,1650,1730,2450,,6.5,,40,0,,Ford
14546,ford,RS 200,,1985,Coupe,Middle,1804,4,in-line,4,250,6500,293,4500,86.1,77.7,,Gasoline,229,,Rear,Manual,2,2,1180,4000,1770,1330,2520,,,,116,1,,Ford
14547,ford,Taurus X,Limited 4WD,2008,Crossover,Front,3496,6,V,4,267,6250,338,4500,,,,,,,4WD,Automatic,6,4,1107,5090,1910,1720,2870,10.7,13.1,15.7,72,1,,Ford
14548,ford,Anglia,,1959,,Front,997,4,in-line,2,35,5000,70,2700,,,,Gasoline,,,Rear,Manual,5,2,738,3910,1470,1450,2310,,,,45,1,,Ford
14549,ford,Falcon,4.9,1991,Sedan,Front,4942,8,in-line,,224,4500,388,3000,,,,Gasoline,,,Rear,Manual,5,,1575,4820,1860,1410,2800,,,,,0,,Ford
14550,ford,Mustang,,1985,Coupe,Front,2294,4,in-line,,88,4800,161,2800,96.1,79.5,9.0:1,Gasoline,,,Rear,Manual,4,2,1185,4560,1720,1320,2560,,,,,1,,Ford
